"旅次日期","旅次時段.Ex..12表示為12時00分至12時59分.","票證分類..N.IC..非電子票證..IC..電子票證.","電子票證卡種","持卡身分","搭乘路線代碼","搭乘路線名稱","附屬路線唯一代碼","附屬路線中文名稱","路線方向.0.去程.1.返程.","起站.站牌代碼","起站.站牌名稱","迄站.站牌代碼","迄站.站牌名稱","載客量","資料代表日期.yyyy.MM.dd."
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA303078","宜蘭火車站(光復路)","ILA300400","宜蘭轉運站","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0340","學58","ILA0340A2","學58A","1","ILA301491","羅東高中","ILA301755","南方澳","2","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0348","1797","ILA034802","1797","1","ILA241662","岳明新村","ILA234996","文化國中","1","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA116790","蘇澳港","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","B","ILA0786","1786","ILA078602","1786","1","ILA234725","內城","ILA302595","宜蘭中山公園","1","2023-01-09"
"2023-01-09","11","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA116561","頂埔","ILA293533","礁溪湯圍溝","1","2023-01-09"
"2023-01-09","21","IC","EasyCard","A","ILA0345","1794","ILA0345A1","1794A","0","ILA235388","羅東火車站","ILA235222","桂林","1","2023-01-09"
"2023-01-09","11","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA293533","礁溪湯圍溝","ILA303078","宜蘭火車站(光復路)","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA115965","大埔","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","A","ILA0343","1791","ILA034301","1791","0","ILA307864","羅東轉運站","ILA234937","五結","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","C01","ILA0583","綠19","ILA058302","綠19","1","ILA304655","新港(大溪漁港)","ILA304639","烏石港(蘭陽博物館)","1","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA279232","青雲路","ILA292408","羅莊社區2站","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C01","ILA0343","1791","ILA034301","1791","0","ILA234959","區界","ILA302879","蘇澳轉運站","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0338","學56","ILA033801","學56","0","ILA302152","慈林文教","ILA307858","羅東高商","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0333","學50","ILA033301","學50","0","ILA299027","二城國小","ILA301729","蘭陽女中","1","2023-01-09"
"2023-01-09","8","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA235091","農場","ILA116030","廣興","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244693","聖母醫院","ILA244764","蘭陽女中","1","2023-01-09"
"2023-01-09","11","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","20","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA274187","冬山","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA297138","湯圍溝","4","2023-01-09"
"2023-01-09","8","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA293533","礁溪湯圍溝","ILA300400","宜蘭轉運站","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0888","121","ILA088802","121","1","ILA299057","羅東轉運站","ILA304924","榮民醫院蘇澳分院","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","B","ILA0335","學52","ILA033501","學52","0","ILA301807","冬山鄉公所","ILA301848","宜蘭高中","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","B","ILA0350","1799","ILA035002","1799","1","ILA241649","臨時站","ILA244908","湧泉","1","2023-01-09"
"2023-01-09","8","IC","EasyCard","C02","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA235063","城隍廟","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0344","1793","ILA034401","1793","0","ILA235039","北成","ILA115970","天送埤","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA244764","蘭陽女中","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C02","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","11","IC","iPASS","C01","ILA0344","1793","ILA034401","1793","0","ILA115944","羅東夜市(中山公園)","ILA235053","田心仔","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","C09","ILA0335","學52","ILA033501","學52","0","ILA297229","竹林","ILA301729","蘭陽女中","1","2023-01-09"
"2023-01-09","6","IC","iPASS","C01","ILA0786","1786","ILA078602","1786","1","ILA115774","下深溝","ILA303089","宜蘭火車站(光復路)","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0344","1793","ILA034401","1793","0","ILA235039","北成","ILA235063","城隍廟","1","2023-01-09"
"2023-01-09","19","IC","EasyCard","B","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115965","大埔","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA244693","聖母醫院","ILA271463","礁溪電池廠","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA234929","電信局","ILA115970","天送埤","1","2023-01-09"
"2023-01-09","7","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA116023","天送埤","ILA235098","北成","2","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0345","1794","ILA0345A2","1794A","1","ILA300127","耕莘專校","ILA235033","羅東火車站","1","2023-01-09"
"2023-01-09","7","IC","iPASS","B","ILA0344","1793","ILA034402","1793","1","ILA116023","天送埤","ILA235098","北成","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA271464","礁溪電池廠","ILA247515","四城","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","A","ILA0281","281","ILA028101","281","0","ILA290082","羅東後火車站(羅東轉運站)","ILA290551","橫圳路口","2","2023-01-09"
"2023-01-09","16","IC","EasyCard","B","ILA0622","1766","ILA062201","1766","0","ILA244936","蘇澳國中","ILA244691","群英路","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0339","學57","ILA0339A2","學57A","1","ILA307859","羅東高商","ILA301750","區界","2","2023-01-09"
"2023-01-09","7","IC","EasyCard","C02","ILA0346","1795","ILA0346B1","1795B","0","ILA235285","大進村","ILA306047","華興巷(臨時站)","1","2023-01-09"
"2023-01-09","19","IC","iPASS","B","ILA0345","1794","ILA0345A1","1794A","0","ILA234929","電信局","ILA302922","尚貴","2","2023-01-09"
"2023-01-09","15","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA303081","蘭陽別院(念佛會)","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","A","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA301826","羅東夜市(中山公園)","3","2023-01-09"
"2023-01-09","11","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302595","宜蘭中山公園","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA303079","宜蘭火車站(光復路)","ILA222219","二城","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA303080","蘭陽別院(念佛會)","ILA115497","頭城站","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C01","ILA0784","1790","ILA078402","1790","1","ILA116565","頭城站","ILA234904","三寶竹","1","2023-01-09"
"2023-01-09","13","IC","EasyCard","B","ILA0345","1794","ILA034501","1794","0","ILA307864","羅東轉運站","ILA235220","廣州路口","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","C01","ILA0028","綠28","ILA002801","綠28","0","ILA302880","蘇澳轉運站","ILA308292","江夏路","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA244683","博愛醫院","ILA274187","冬山","1","2023-01-09"
"2023-01-09","18","IC","EasyCard","A","ILA0348","1797","ILA034802","1797","1","ILA234996","文化國中","ILA235032","電信局","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0348","1797","ILA034802","1797","1","ILA234996","文化國中","ILA235000","福德路","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0346","1795","ILA0346A2","1795A","1","ILA235289","寒溪","ILA116030","廣興","1","2023-01-09"
"2023-01-09","15","IC","icash","A","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA301826","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","6","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302579","烏石港轉運站","ILA244417","宜蘭運動公園","1","2023-01-09"
"2023-01-09","17","IC","iPASS","B","ILA0345","1794","ILA0345A2","1794A","1","ILA235230","三星三站","ILA235243","富義","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","B","ILA0341","學59","ILA034102","學59","1","ILA301876","蘇澳海事","ILA301826","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","6","IC","EasyCard","C01","ILA0624","1792","ILA062401","1792","0","ILA234929","電信局","ILA245029","破布烏","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA303075","幸福轉運站","ILA271463","礁溪電池廠","1","2023-01-09"
"2023-01-09","18","IC","iPASS","C01","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA235057","月眉村","1","2023-01-09"
"2023-01-09","19","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA307864","羅東轉運站","ILA115497","頭城站","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0349","1798","ILA034901","1798","0","ILA302523","羅東養護所","ILA235346","崙埤","1","2023-01-09"
"2023-01-09","16","IC","iPASS","C01","ILA0583","綠19","ILA058301","綠19","0","ILA304636","頭城站","ILA304654","新港(大溪漁港)","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0339","學57","ILA033901","學57","0","ILA301718","下福活動中心","ILA301779","羅東高中","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C01","ILA0795","795","ILA079502","795","1","ILA302700","文昌宮","ILA302683","宜蘭轉運站2","1","2023-01-09"
"2023-01-09","12","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA244824","東興","1","2023-01-09"
"2023-01-09","16","IC","icash","A","ILA0788","1788","ILA078802","1788","1","ILA273191","壯圍鄉公所","ILA234780","延平","1","2023-01-09"
"2023-01-09","10","IC","EasyCard","A","ILA0622","1766","ILA062201","1766","0","ILA244426","下香和","ILA244693","聖母醫院","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA292408","羅莊社區2站","2","2023-01-09"
"2023-01-09","13","IC","iPASS","C01","ILA0028","綠28","ILA002801","綠28","0","ILA300485","湧泉","ILA308292","江夏路","1","2023-01-09"
"2023-01-09","21","IC","iPASS","B","ILA0345","1794","ILA0345A1","1794A","0","ILA292312","公正國小","ILA235229","三星三站","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","A","ILA0334","學51","ILA033401","學51","0","ILA301826","羅東夜市(中山公園)","ILA301848","宜蘭高中","1","2023-01-09"
"2023-01-09","15","IC","iPASS","B","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA301827","電信局","1","2023-01-09"
"2023-01-09","17","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA244775","聖母醫院","ILA244839","蘇澳國中","1","2023-01-09"
"2023-01-09","6","IC","EasyCard","B","ILA0339","學57","ILA033901","學57","0","ILA301700","文化國中","ILA301779","羅東高中","1","2023-01-09"
"2023-01-09","19","IC","iPASS","C02","ILA0624","1792","ILA062401","1792","0","ILA115944","羅東夜市(中山公園)","ILA115970","天送埤","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA302785","礁溪轉運站","ILA115495","北門","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","A","ILA0340","學58","ILA0340A2","學58A","1","ILA301491","羅東高中","ILA297270","冬山國中","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA244469","廣興","ILA235057","月眉村","3","2023-01-09"
"2023-01-09","19","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA244319","蘭陽女中","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296014","礁溪轉運站","ILA297139","礁溪電池廠","2","2023-01-09"
"2023-01-09","9","IC","iPASS","C01","ILA0018","綠18","ILA001802","綠18","1","ILA302500","壯圍鄉公所","ILA302501","幸福轉運站","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","B","ILA0786","1786","ILA078601","1786","0","ILA266471","宜蘭中山公園","ILA234722","內城","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA307864","羅東轉運站","ILA245009","宜蘭監獄","2","2023-01-09"
"2023-01-09","15","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296893","礁溪國小","ILA297017","礁溪轉運站","2","2023-01-09"
"2023-01-09","16","IC","EasyCard","A","ILA0334","學51","ILA033402","學51","1","ILA301848","宜蘭高中","ILA297222","石油公司","1","2023-01-09"
"2023-01-09","15","IC","EasyCard","B","ILA0337","學55","ILA033702","學55","1","ILA301806","聖母專校(側門)","ILA301827","電信局","4","2023-01-09"
"2023-01-09","8","IC","EasyCard","A","ILA0624","1792","ILA062401","1792","0","ILA244469","廣興","ILA115965","大埔","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA296887","礁溪湯圍溝","ILA296902","大忠路","1","2023-01-09"
"2023-01-09","7","IC","iPASS","C01","ILA0784","1790","ILA078402","1790","1","ILA263078","臨時站","ILA302595","宜蘭中山公園","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA302879","蘇澳轉運站","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","17","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA268974","江夏路","ILA307864","羅東轉運站","1","2023-01-09"
"2023-01-09","6","IC","iPASS","B","ILA0624","1792","ILA062402","1792","1","ILA116023","天送埤","ILA280573","羅東夜市(中山公園)","3","2023-01-09"
"2023-01-09","17","IC","iPASS","C01","ILA0343","1791","ILA034301","1791","0","ILA235388","羅東火車站","ILA241730","仙水寺","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0349","1798","ILA034901","1798","0","ILA235039","北成","ILA235046","農場","1","2023-01-09"
"2023-01-09","11","IC","EasyCard","C01","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA303075","幸福轉運站","1","2023-01-09"
"2023-01-09","10","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA116787","加油站","1","2023-01-09"
"2023-01-09","15","IC","iPASS","A","ILA0583","綠19","ILA058302","綠19","1","ILA304641","東北角風景區外澳站","ILA299137","礁溪轉運站","1","2023-01-09"
"2023-01-09","19","IC","iPASS","C01","ILA0622","1766","ILA062202","1766","1","ILA271464","礁溪電池廠","ILA302787","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA244693","聖母醫院","ILA303072","羅東夜市(中山公園)","1","2023-01-09"
"2023-01-09","9","IC","EasyCard","C02","ILA0622","1766","ILA062201","1766","0","ILA303072","羅東夜市(中山公園)","ILA277807","新生里","1","2023-01-09"
"2023-01-09","11","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244818","義和","1","2023-01-09"
"2023-01-09","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244874","進安宮","1","2023-01-09"
"2023-01-09","12","IC","iPASS","C01","ILA0622","1766","ILA062201","1766","0","ILA244890","進安宮","ILA303075","幸福轉運站","2","2023-01-09"
"2023-01-09","14","IC","EasyCard","C01","ILA0349","1798","ILA034902","1798","1","ILA263069","崙埤","ILA235032","電信局","1","2023-01-09"
"2023-01-09","16","IC","EasyCard","C09","ILA0112","112","ILA011201","112","0","ILA291092","湯圍溝(仁愛路)","ILA297017","礁溪轉運站","4","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0339","學57","ILA0339A2","學57A","1","ILA307859","羅東高商","ILA301749","成興村","1","2023-01-09"
"2023-01-09","19","IC","EasyCard","A","ILA0622","1766","ILA062202","1766","1","ILA307864","羅東轉運站","ILA244885","南興里","1","2023-01-09"
"2023-01-09","14","IC","iPASS","A","ILA0622","1766","ILA062202","1766","1","ILA302787","羅東夜市(中山公園)","ILA244381","冬山國中","1","2023-01-09"
"2023-01-09","18","IC","EasyCard","C01","ILA0344","1793","ILA034402","1793","1","ILA235148","牛鬥派出所","ILA116030","廣興","1","2023-01-09"
"2023-01-09","16","IC","iPASS","B","ILA0624","1792","ILA062401","1792","0","ILA244469","廣興","ILA115967","三星一站","7","2023-01-09"
"2023-01-09","7","IC","EasyCard","C01","ILA0622","1766","ILA062202","1766","1","ILA116561","頂埔","ILA293533","礁溪湯圍溝","2","2023-01-09"
"2023-01-09","14","IC","iPASS","C01","ILA0018","綠18","ILA001802","綠18","1","ILA302500","壯圍鄉公所","ILA302501","幸福轉運站","1","2023-01-09"
"2023-01-09","12","IC","EasyCard","C01","ILA0583","綠19","ILA058302","綠19","1","ILA306159","石城","ILA304655","新港(大溪漁港)","1","2023-01-09"
